91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,52,52,52,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,42,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,72,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,72,13,13,13,13,13,13,13,13,13,72,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,72,13,13,13,13,13,13,71,72,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,81,81,72,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,81,81,71,13,13,13,13,13,13,13,13,72,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,53
91,13,13,13,13,13,13,13,72,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,43,53
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,72,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,53
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,72,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,72,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,13,13,13,41,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,91
91,91,91,51,51,51,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
